gene_name	cds	rna	gene_ID
Abi1	17594	19819	ENSMUST00000178908
Abi1	17594	19819	ENSMUST00000126112
Abi1	17594	19819	ENSMUST00000153931
Abi1	17594	19819	ENSMUST00000114544
Abi1	17594	19819	ENSMUST00000140164
Abi1	17594	19819	ENSMUST00000156344
Abi2	3667	4097	ENSMUST00000188594
Abi2	3667	4097	ENSMUST00000188618
Abi2	3667	4097	ENSMUST00000190158
Abi2	3667	4097	ENSMUST00000189649
Abi2	3667	4097	ENSMUST00000186097
Abi2	3667	4097	ENSMUST00000189980
Abi2	3667	4097	ENSMUST00000191493
Abi2	3667	4097	ENSMUST00000052332
Abi2	3667	4097	ENSMUST00000187400
Abi2	3667	4097	ENSMUST00000185788
Abi2	3667	4097	ENSMUST00000187709
Abi2	3667	4097	ENSMUST00000189082
Abi3	13482	15199	ENSMUST00000131049
Abi3	13482	15199	ENSMUST00000137645
Abi3	13482	15199	ENSMUST00000059026
Abi3	13482	15199	ENSMUST00000143492
Abi3bp	17303	19501	ENSMUST00000096012
Abi3bp	17303	19501	ENSMUST00000048471
Abi3bp	17303	19501	ENSMUST00000171000
Abi3bp	17303	19501	ENSMUST00000096013
Abi3bp	17304	19502	ENSMUST00000096012
Abi3bp	17304	19502	ENSMUST00000048471
Abi3bp	17304	19502	ENSMUST00000171000
Abi3bp	17304	19502	ENSMUST00000096013
Abi3bp	17305	19503	ENSMUST00000096012
Abi3bp	17305	19503	ENSMUST00000048471
Abi3bp	17305	19503	ENSMUST00000171000
Abi3bp	17305	19503	ENSMUST00000096013
Abl2	18974	21368	ENSMUST00000166172
Abl2	18974	21368	ENSMUST00000173929
Abl2	18974	21368	ENSMUST00000027888
Abl2	18974	21368	ENSMUST00000190749
Abl2	18972	21367	ENSMUST00000166172
Abl2	18972	21367	ENSMUST00000173929
Abl2	18972	21367	ENSMUST00000027888
Abl2	18972	21367	ENSMUST00000190749
Abl2	18973	21370	ENSMUST00000166172
Abl2	18973	21370	ENSMUST00000173929
Abl2	18973	21370	ENSMUST00000027888
Abl2	18973	21370	ENSMUST00000190749
Abl2	18969	21372	ENSMUST00000166172
Abl2	18969	21372	ENSMUST00000173929
Abl2	18969	21372	ENSMUST00000027888
Abl2	18969	21372	ENSMUST00000190749
Abl2	18975	21371	ENSMUST00000166172
Abl2	18975	21371	ENSMUST00000173929
Abl2	18975	21371	ENSMUST00000027888
Abl2	18975	21371	ENSMUST00000190749
Abl2	18970	21366	ENSMUST00000166172
Abl2	18970	21366	ENSMUST00000173929
Abl2	18970	21366	ENSMUST00000027888
Abl2	18970	21366	ENSMUST00000190749
Abl2	18971	21369	ENSMUST00000166172
Abl2	18971	21369	ENSMUST00000173929
Abl2	18971	21369	ENSMUST00000027888
Abl2	18971	21369	ENSMUST00000190749
Ablim2	2447	2732	ENSMUST00000114203
Ablim2	2447	2732	ENSMUST00000114210
Ablim2	2447	2732	ENSMUST00000101280
Ablim2	2447	2732	ENSMUST00000130209
Ablim2	2447	2732	ENSMUST00000054598
Ablim2	2447	2732	ENSMUST00000125378
Ablim2	2447	2732	ENSMUST00000114204
Ablim2	2447	2732	ENSMUST00000114206
Ablim2	2447	2732	ENSMUST00000114205
Ablim2	2447	2732	ENSMUST00000135885
Ablim2	2447	2732	ENSMUST00000151636
Ablim2	2447	2732	ENSMUST00000153529
Ablim2	2447	2732	ENSMUST00000151322
Ablim2	2447	2732	ENSMUST00000129347
Ablim2	2447	2732	ENSMUST00000150146
Ablim2	2447	2732	ENSMUST00000153025
Ablim2	2447	2732	ENSMUST00000130233
Ablim2	2444	2729	ENSMUST00000114203
Ablim2	2444	2729	ENSMUST00000114210
Ablim2	2444	2729	ENSMUST00000101280
Ablim2	2444	2729	ENSMUST00000130209
Ablim2	2444	2729	ENSMUST00000054598
Ablim2	2444	2729	ENSMUST00000125378
Ablim2	2444	2729	ENSMUST00000114204
Ablim2	2444	2729	ENSMUST00000114206
Ablim2	2444	2729	ENSMUST00000114205
Ablim2	2444	2729	ENSMUST00000135885
Ablim2	2444	2729	ENSMUST00000151636
Ablim2	2444	2729	ENSMUST00000153529
Ablim2	2444	2729	ENSMUST00000151322
Ablim2	2444	2729	ENSMUST00000129347
Ablim2	2444	2729	ENSMUST00000150146
Ablim2	2444	2729	ENSMUST00000153025
Ablim2	2444	2729	ENSMUST00000130233
Ablim2	2446	2731	ENSMUST00000114203
Ablim2	2446	2731	ENSMUST00000114210
Ablim2	2446	2731	ENSMUST00000101280
Ablim2	2446	2731	ENSMUST00000130209
Ablim2	2446	2731	ENSMUST00000054598
Ablim2	2446	2731	ENSMUST00000125378
Ablim2	2446	2731	ENSMUST00000114204
Ablim2	2446	2731	ENSMUST00000114206
Ablim2	2446	2731	ENSMUST00000114205
Ablim2	2446	2731	ENSMUST00000135885
Ablim2	2446	2731	ENSMUST00000151636
Ablim2	2446	2731	ENSMUST00000153529
Ablim2	2446	2731	ENSMUST00000151322
Ablim2	2446	2731	ENSMUST00000129347
Ablim2	2446	2731	ENSMUST00000150146
Ablim2	2446	2731	ENSMUST00000153025
Ablim2	2446	2731	ENSMUST00000130233
Ablim2	2445	2730	ENSMUST00000114203
Ablim2	2445	2730	ENSMUST00000114210
Ablim2	2445	2730	ENSMUST00000101280
Ablim2	2445	2730	ENSMUST00000130209
Ablim2	2445	2730	ENSMUST00000054598
Ablim2	2445	2730	ENSMUST00000125378
Ablim2	2445	2730	ENSMUST00000114204
Ablim2	2445	2730	ENSMUST00000114206
Ablim2	2445	2730	ENSMUST00000114205
Ablim2	2445	2730	ENSMUST00000135885
Ablim2	2445	2730	ENSMUST00000151636
Ablim2	2445	2730	ENSMUST00000153529
Ablim2	2445	2730	ENSMUST00000151322
Ablim2	2445	2730	ENSMUST00000129347
Ablim2	2445	2730	ENSMUST00000150146
Ablim2	2445	2730	ENSMUST00000153025
Ablim2	2445	2730	ENSMUST00000130233
Ablim3	20733	23348	ENSMUST00000049378
Ablim3	20733	23348	ENSMUST00000166783
Abr	17776	20055	ENSMUST00000155035
Abr	17776	20055	ENSMUST00000065028
Abr	17776	20055	ENSMUST00000108407
Abr	17776	20055	ENSMUST00000131059
Abr	17776	20055	ENSMUST00000176179
Abr	17776	20055	ENSMUST00000176024
Abr	17776	20055	ENSMUST00000141442
Abr	17776	20055	ENSMUST00000151526
Abr	17776	20055	ENSMUST00000094012
Abr	17776	20055	ENSMUST00000130364
Abr	17776	20055	ENSMUST00000108408
Abr	17776	20055	ENSMUST00000072740
Abr	17776	20055	ENSMUST00000137261
Abr	17775	20056	ENSMUST00000155035
Abr	17775	20056	ENSMUST00000065028
Abr	17775	20056	ENSMUST00000108407
Abr	17775	20056	ENSMUST00000131059
Abr	17775	20056	ENSMUST00000176179
Abr	17775	20056	ENSMUST00000176024
Abr	17775	20056	ENSMUST00000141442
Abr	17775	20056	ENSMUST00000151526
Abr	17775	20056	ENSMUST00000094012
Abr	17775	20056	ENSMUST00000130364
Abr	17775	20056	ENSMUST00000108408
Abr	17775	20056	ENSMUST00000072740
Abr	17775	20056	ENSMUST00000137261
Abra	11214	12671	ENSMUST00000054742
Abracl	2348	2627	ENSMUST00000020002
Abracl	2349	2626	ENSMUST00000020002
Abracl	2350	2628	ENSMUST00000020002
Abt1	10801	12200	ENSMUST00000041782
Abtb1	7941	8983	ENSMUST00000032169
Abtb2	3692	4124	ENSMUST00000131122
Abtb2	3692	4124	ENSMUST00000138580
Abtb2	3692	4124	ENSMUST00000076212
Acacb	12924	14570	ENSMUST00000143276
Acacb	12924	14570	ENSMUST00000142489
Acacb	12924	14570	ENSMUST00000031583
Acacb	12924	14570	ENSMUST00000146841
Acacb	12924	14570	ENSMUST00000102582
Acacb	12923	14568	ENSMUST00000143276
Acacb	12923	14568	ENSMUST00000142489
Acacb	12923	14568	ENSMUST00000031583
Acacb	12923	14568	ENSMUST00000146841
Acacb	12923	14568	ENSMUST00000102582
Acacb	12922	14569	ENSMUST00000143276
Acacb	12922	14569	ENSMUST00000142489
Acacb	12922	14569	ENSMUST00000031583
Acacb	12922	14569	ENSMUST00000146841
Acacb	12922	14569	ENSMUST00000102582
Acad10	5223	5839	ENSMUST00000111770
Acad10	5223	5839	ENSMUST00000031412
Acad10	5223	5839	ENSMUST00000143187
Acad10	5223	5839	ENSMUST00000133775
Acad10	5223	5839	ENSMUST00000137789
Acad10	5223	5839	ENSMUST00000137231
Acad11	3947	4416	ENSMUST00000120854
Acad11	3947	4416	ENSMUST00000128714
Acad11	3947	4416	ENSMUST00000189998
Acad11	3947	4416	ENSMUST00000185819
Acad11	3947	4416	ENSMUST00000047799
Acad11	3947	4416	ENSMUST00000189133
Acad11	3947	4416	ENSMUST00000154431
Acad8	1321	1471	ENSMUST00000129490
Acad8	1321	1471	ENSMUST00000151075
Acad8	1321	1471	ENSMUST00000120367
Acad8	1321	1471	ENSMUST00000132293
Acad8	1321	1471	ENSMUST00000128923
Acad8	1321	1471	ENSMUST00000138102
Acad8	1321	1471	ENSMUST00000060513
Acad8	1322	1472	ENSMUST00000129490
Acad8	1322	1472	ENSMUST00000151075
Acad8	1322	1472	ENSMUST00000120367
Acad8	1322	1472	ENSMUST00000132293
Acad8	1322	1472	ENSMUST00000128923
Acad8	1322	1472	ENSMUST00000138102
Acad8	1322	1472	ENSMUST00000060513
Acadl	6569	7402	ENSMUST00000139208
Acadl	6569	7402	ENSMUST00000027153
Acads	12898	14544	ENSMUST00000131726
Acads	12898	14544	ENSMUST00000141142
Acads	12898	14544	ENSMUST00000031524
Acads	12898	14544	ENSMUST00000153374
Acads	12897	14543	ENSMUST00000131726
Acads	12897	14543	ENSMUST00000141142
Acads	12897	14543	ENSMUST00000031524
Acads	12897	14543	ENSMUST00000153374
Acadsb	23693	26578	ENSMUST00000156261
Acadsb	23693	26578	ENSMUST00000117518
Acadsb	23693	26578	ENSMUST00000136612
Acadsb	23693	26578	ENSMUST00000015829
Acadsb	23693	26578	ENSMUST00000151995
Acadsb	23693	26578	ENSMUST00000133277
Acadsb	23693	26578	ENSMUST00000135633
Acadvl	3340	3747	ENSMUST00000102574
Acadvl	3340	3747	ENSMUST00000146129
Acadvl	3340	3747	ENSMUST00000018718
Acadvl	3340	3747	ENSMUST00000137187
Acadvl	3340	3747	ENSMUST00000145478
Acadvl	3340	3747	ENSMUST00000156733
Acadvl	3340	3747	ENSMUST00000134516
Acap1	3325	3732	ENSMUST00000127238
Acap1	3325	3732	ENSMUST00000148037
Acap1	3325	3732	ENSMUST00000001631
Acap1	3325	3732	ENSMUST00000108622
Acap2	691	784	ENSMUST00000058033
Acap2	692	785	ENSMUST00000058033
Acap2	690	783	ENSMUST00000058033
Acap3	22825	25639	ENSMUST00000079031
Acap3	22825	25639	ENSMUST00000140855
Acap3	22825	25639	ENSMUST00000126582
Acap3	22825	25639	ENSMUST00000131168
Acap3	22825	25639	ENSMUST00000105584
Acap3	22825	25639	ENSMUST00000137726
Acap3	22825	25639	ENSMUST00000131372
Acap3	22825	25639	ENSMUST00000140902
Acap3	22825	25639	ENSMUST00000145654
Acap3	22824	25638	ENSMUST00000079031
Acap3	22824	25638	ENSMUST00000140855
Acap3	22824	25638	ENSMUST00000126582
Acap3	22824	25638	ENSMUST00000131168
Acap3	22824	25638	ENSMUST00000105584
Acap3	22824	25638	ENSMUST00000137726
Acap3	22824	25638	ENSMUST00000131372
Acap3	22824	25638	ENSMUST00000140902
Acap3	22824	25638	ENSMUST00000145654
Acat1	20981	23632	ENSMUST00000169317
Acat1	20981	23632	ENSMUST00000167130
Acat1	20981	23632	ENSMUST00000034547
Acat2	12202	13756	ENSMUST00000159697
Acat2	12202	13756	ENSMUST00000159358
Acat2	12202	13756	ENSMUST00000007005
Acbd4	14401	16238	ENSMUST00000107040
Acbd4	14401	16238	ENSMUST00000092559
Acbd4	14401	16238	ENSMUST00000146176
Acbd4	14401	16238	ENSMUST00000162338
Acbd4	14401	16238	ENSMUST00000150780
Acbd4	14401	16238	ENSMUST00000147701
Acbd4	14401	16238	ENSMUST00000134884
Acbd4	14401	16238	ENSMUST00000152971
Acbd4	14401	16238	ENSMUST00000130749
Acbd4	14401	16238	ENSMUST00000139374
Acbd4	14401	16238	ENSMUST00000024492
Acbd4	14401	16238	ENSMUST00000124965
Acbd4	14401	16238	ENSMUST00000142630
Acbd4	14401	16238	ENSMUST00000140372
Acbd4	14401	16238	ENSMUST00000161013
Acbd4	14401	16238	ENSMUST00000129870
Acbd4	14395	16235	ENSMUST00000107040
Acbd4	14395	16235	ENSMUST00000092559
Acbd4	14395	16235	ENSMUST00000146176
Acbd4	14395	16235	ENSMUST00000162338
Acbd4	14395	16235	ENSMUST00000150780
Acbd4	14395	16235	ENSMUST00000147701
Acbd4	14395	16235	ENSMUST00000134884
Acbd4	14395	16235	ENSMUST00000152971
Acbd4	14395	16235	ENSMUST00000130749
Acbd4	14395	16235	ENSMUST00000139374
Acbd4	14395	16235	ENSMUST00000024492
Acbd4	14395	16235	ENSMUST00000124965
Acbd4	14395	16235	ENSMUST00000142630
Acbd4	14395	16235	ENSMUST00000140372
Acbd4	14395	16235	ENSMUST00000161013
Acbd4	14395	16235	ENSMUST00000129870
Acbd4	14399	16234	ENSMUST00000107040
Acbd4	14399	16234	ENSMUST00000092559
Acbd4	14399	16234	ENSMUST00000146176
Acbd4	14399	16234	ENSMUST00000162338
Acbd4	14399	16234	ENSMUST00000150780
Acbd4	14399	16234	ENSMUST00000147701
Acbd4	14399	16234	ENSMUST00000134884
Acbd4	14399	16234	ENSMUST00000152971
Acbd4	14399	16234	ENSMUST00000130749
Acbd4	14399	16234	ENSMUST00000139374
Acbd4	14399	16234	ENSMUST00000024492
Acbd4	14399	16234	ENSMUST00000124965
Acbd4	14399	16234	ENSMUST00000142630
Acbd4	14399	16234	ENSMUST00000140372
Acbd4	14399	16234	ENSMUST00000161013
Acbd4	14399	16234	ENSMUST00000129870
Acbd4	14397	16236	ENSMUST00000107040
Acbd4	14397	16236	ENSMUST00000092559
Acbd4	14397	16236	ENSMUST00000146176
Acbd4	14397	16236	ENSMUST00000162338
Acbd4	14397	16236	ENSMUST00000150780
Acbd4	14397	16236	ENSMUST00000147701
Acbd4	14397	16236	ENSMUST00000134884
Acbd4	14397	16236	ENSMUST00000152971
Acbd4	14397	16236	ENSMUST00000130749
Acbd4	14397	16236	ENSMUST00000139374
Acbd4	14397	16236	ENSMUST00000024492
Acbd4	14397	16236	ENSMUST00000124965
Acbd4	14397	16236	ENSMUST00000142630
Acbd4	14397	16236	ENSMUST00000140372
Acbd4	14397	16236	ENSMUST00000161013
Acbd4	14397	16236	ENSMUST00000129870
Acbd4	14398	16237	ENSMUST00000107040
Acbd4	14398	16237	ENSMUST00000092559
Acbd4	14398	16237	ENSMUST00000146176
Acbd4	14398	16237	ENSMUST00000162338
Acbd4	14398	16237	ENSMUST00000150780
Acbd4	14398	16237	ENSMUST00000147701
Acbd4	14398	16237	ENSMUST00000134884
Acbd4	14398	16237	ENSMUST00000152971
Acbd4	14398	16237	ENSMUST00000130749
Acbd4	14398	16237	ENSMUST00000139374
Acbd4	14398	16237	ENSMUST00000024492
Acbd4	14398	16237	ENSMUST00000124965
Acbd4	14398	16237	ENSMUST00000142630
Acbd4	14398	16237	ENSMUST00000140372
Acbd4	14398	16237	ENSMUST00000161013
Acbd4	14398	16237	ENSMUST00000129870
Acbd4	14400	16233	ENSMUST00000107040
Acbd4	14400	16233	ENSMUST00000092559
Acbd4	14400	16233	ENSMUST00000146176
Acbd4	14400	16233	ENSMUST00000162338
Acbd4	14400	16233	ENSMUST00000150780
Acbd4	14400	16233	ENSMUST00000147701
Acbd4	14400	16233	ENSMUST00000134884
Acbd4	14400	16233	ENSMUST00000152971
Acbd4	14400	16233	ENSMUST00000130749
Acbd4	14400	16233	ENSMUST00000139374
Acbd4	14400	16233	ENSMUST00000024492
Acbd4	14400	16233	ENSMUST00000124965
Acbd4	14400	16233	ENSMUST00000142630
Acbd4	14400	16233	ENSMUST00000140372
Acbd4	14400	16233	ENSMUST00000161013
Acbd4	14400	16233	ENSMUST00000129870
Acbd4	14396	16232	ENSMUST00000107040
Acbd4	14396	16232	ENSMUST00000092559
Acbd4	14396	16232	ENSMUST00000146176
Acbd4	14396	16232	ENSMUST00000162338
Acbd4	14396	16232	ENSMUST00000150780
Acbd4	14396	16232	ENSMUST00000147701
Acbd4	14396	16232	ENSMUST00000134884
Acbd4	14396	16232	ENSMUST00000152971
Acbd4	14396	16232	ENSMUST00000130749
Acbd4	14396	16232	ENSMUST00000139374
Acbd4	14396	16232	ENSMUST00000024492
Acbd4	14396	16232	ENSMUST00000124965
Acbd4	14396	16232	ENSMUST00000142630
Acbd4	14396	16232	ENSMUST00000140372
Acbd4	14396	16232	ENSMUST00000161013
Acbd4	14396	16232	ENSMUST00000129870
Acbd5	17592	19818	ENSMUST00000114523
Acbd5	17592	19818	ENSMUST00000114526
Acbd5	17592	19818	ENSMUST00000114529
Acbd5	17592	19818	ENSMUST00000144088
Acbd5	17592	19818	ENSMUST00000028121
Acbd5	17592	19818	ENSMUST00000155602
Acbd5	17593	19817	ENSMUST00000114523
Acbd5	17593	19817	ENSMUST00000114526
Acbd5	17593	19817	ENSMUST00000114529
Acbd5	17593	19817	ENSMUST00000144088
Acbd5	17593	19817	ENSMUST00000028121
Acbd5	17593	19817	ENSMUST00000155602
Acbd6	7786	8799	ENSMUST00000035560
Acbd6	7786	8799	ENSMUST00000192730
Acbd6	7786	8799	ENSMUST00000097529
Acbd6	7786	8799	ENSMUST00000194476
Acbd6	7786	8799	ENSMUST00000080138
Acbd6	7786	8799	ENSMUST00000159339
Acbd7	2192	2447	ENSMUST00000115089
Accs	19435	21873	ENSMUST00000141413
Accs	19435	21873	ENSMUST00000111246
Accs	19435	21873	ENSMUST00000149073
Accs	19435	21873	ENSMUST00000068513
Accs	19435	21873	ENSMUST00000041593
Accs	19435	21873	ENSMUST00000140018
Accs	19435	21873	ENSMUST00000150666
Accs	19435	21873	ENSMUST00000148268
Accs	19435	21873	ENSMUST00000128719
Accs	19435	21873	ENSMUST00000146045
Accs	19435	21873	ENSMUST00000130077
Accs	19435	21873	ENSMUST00000146436
Accs	19434	21872	ENSMUST00000141413
Accs	19434	21872	ENSMUST00000111246
Accs	19434	21872	ENSMUST00000149073
Accs	19434	21872	ENSMUST00000068513
Accs	19434	21872	ENSMUST00000041593
Accs	19434	21872	ENSMUST00000140018
Accs	19434	21872	ENSMUST00000150666
Accs	19434	21872	ENSMUST00000148268
Accs	19434	21872	ENSMUST00000128719
Accs	19434	21872	ENSMUST00000146045
Accs	19434	21872	ENSMUST00000130077
Accs	19434	21872	ENSMUST00000146436
Acd	20659	23257	ENSMUST00000042608
Acd	20658	23256	ENSMUST00000042608
Ace	12053	13574	ENSMUST00000001963
Ace	12053	13574	ENSMUST00000132280
Ace	12053	13574	ENSMUST00000151657
Ace	12053	13574	ENSMUST00000001964
Ace2	12465	14052	ENSMUST00000112271
Ace2	12465	14052	ENSMUST00000073973
Ace2	12465	14052	ENSMUST00000131543
Ace3	12056	13577	ENSMUST00000190995
Acer1	10232	11536	ENSMUST00000056113
Acer2	2420	2705	ENSMUST00000128712
Acer2	2420	2705	ENSMUST00000084433
Acer2	2420	2705	ENSMUST00000135874
Acer2	2420	2705	ENSMUST00000045224
Acer2	2421	2706	ENSMUST00000128712
Acer2	2421	2706	ENSMUST00000084433
Acer2	2421	2706	ENSMUST00000135874
Acer2	2421	2706	ENSMUST00000045224
Ackr1	8000	9045	ENSMUST00000038227
Ackr1	8000	9045	ENSMUST00000194298
Ackr1	8000	9045	ENSMUST00000194046
Ackr2	8661	9758	ENSMUST00000050327
Ackr4	3948	4417	ENSMUST00000076147
Ackr4	3948	4417	ENSMUST00000188000
Ackr4	3948	4417	ENSMUST00000050139
Acly	14517	16362	ENSMUST00000165111
Acly	14517	16362	ENSMUST00000007131
Acly	14517	16362	ENSMUST00000154888
Acly	14517	16362	ENSMUST00000107385
Acly	14517	16362	ENSMUST00000107389
Acly	14517	16362	ENSMUST00000154151
Acly	14517	16362	ENSMUST00000152969
Acmsd	4061	4559	ENSMUST00000186537
Acmsd	4061	4559	ENSMUST00000038006
Acot11	1198	1336	ENSMUST00000145061
Acot11	1198	1336	ENSMUST00000144809
Acot11	1198	1336	ENSMUST00000148688
Acot11	1198	1336	ENSMUST00000156567
Acot11	1198	1336	ENSMUST00000102762
Acot11	1198	1336	ENSMUST00000140541
Acot11	1198	1336	ENSMUST00000065253
Acot12	24346	27300	ENSMUST00000161337
Acot12	24346	27300	ENSMUST00000022120
Acot12	24346	27300	ENSMUST00000159214
Acot13	10857	12288	ENSMUST00000006900
Acot4	15325	17258	ENSMUST00000021652
Acot4	15325	17258	ENSMUST00000128162
Acox2	23204	26062	ENSMUST00000164598
Acox2	23204	26062	ENSMUST00000171175
Acox2	23204	26062	ENSMUST00000022271
Acox2	23204	26062	ENSMUST00000165169
Acox2	23204	26062	ENSMUST00000170534
Acox2	23204	26062	ENSMUST00000116361
Acox2	23204	26062	ENSMUST00000164412
Acox2	23204	26062	ENSMUST00000171567
Acox3	2436	2722	ENSMUST00000068947
Acox3	2436	2722	ENSMUST00000127641
Acox3	2436	2722	ENSMUST00000114237
Acox3	2436	2722	ENSMUST00000156125
Acox3	2436	2722	ENSMUST00000154796
Acox3	2436	2722	ENSMUST00000068563
Acox3	2436	2722	ENSMUST00000201106
Acox3	2436	2722	ENSMUST00000114238
Acox3	2436	2722	ENSMUST00000201659
Acox3	2436	2722	ENSMUST00000202266
Acox3	2438	2720	ENSMUST00000068947
Acox3	2438	2720	ENSMUST00000127641
Acox3	2438	2720	ENSMUST00000114237
Acox3	2438	2720	ENSMUST00000156125
Acox3	2438	2720	ENSMUST00000154796
Acox3	2438	2720	ENSMUST00000068563
Acox3	2438	2720	ENSMUST00000201106
Acox3	2438	2720	ENSMUST00000114238
Acox3	2438	2720	ENSMUST00000201659
Acox3	2438	2720	ENSMUST00000202266
Acox3	2437	2723	ENSMUST00000068947
Acox3	2437	2723	ENSMUST00000127641
Acox3	2437	2723	ENSMUST00000114237
Acox3	2437	2723	ENSMUST00000156125
Acox3	2437	2723	ENSMUST00000154796
Acox3	2437	2723	ENSMUST00000068563
Acox3	2437	2723	ENSMUST00000201106
Acox3	2437	2723	ENSMUST00000114238
Acox3	2437	2723	ENSMUST00000201659
Acox3	2437	2723	ENSMUST00000202266
Acox3	2435	2721	ENSMUST00000068947
Acox3	2435	2721	ENSMUST00000127641
Acox3	2435	2721	ENSMUST00000114237
Acox3	2435	2721	ENSMUST00000156125
Acox3	2435	2721	ENSMUST00000154796
Acox3	2435	2721	ENSMUST00000068563
Acox3	2435	2721	ENSMUST00000201106
Acox3	2435	2721	ENSMUST00000114238
Acox3	2435	2721	ENSMUST00000201659
Acox3	2435	2721	ENSMUST00000202266
Acp1	9675	10934	ENSMUST00000074038
Acp1	9675	10934	ENSMUST00000062740
Acp1	9676	10933	ENSMUST00000074038
Acp1	9676	10933	ENSMUST00000062740
Acp2	3464	3883	ENSMUST00000155418
Acp2	3464	3883	ENSMUST00000124131
Acp2	3464	3883	ENSMUST00000127643
Acp2	3464	3883	ENSMUST00000150403
Acp2	3464	3883	ENSMUST00000002172
Acp5	7176	8108	ENSMUST00000069330
Acp5	7176	8108	ENSMUST00000115315
Acp5	7176	8108	ENSMUST00000165735
Acp5	7174	8105	ENSMUST00000069330
Acp5	7174	8105	ENSMUST00000115315
Acp5	7174	8105	ENSMUST00000165735
Acp5	7175	8107	ENSMUST00000069330
Acp5	7175	8107	ENSMUST00000115315
Acp5	7175	8107	ENSMUST00000165735
Acp5	7173	8106	ENSMUST00000069330
Acp5	7173	8106	ENSMUST00000115315
Acp5	7173	8106	ENSMUST00000165735
Acp6	5517	6175	ENSMUST00000126438
Acp6	5517	6175	ENSMUST00000139898
Acp6	5517	6175	ENSMUST00000133965
Acp6	5517	6175	ENSMUST00000198329
Acp6	5517	6175	ENSMUST00000090759
Acp6	5517	6175	ENSMUST00000146143
Acp6	5517	6175	ENSMUST00000199346
Acp6	5517	6175	ENSMUST00000143234
Acp6	5517	6175	ENSMUST00000149900
Acpp	3950	4419	ENSMUST00000062723
Acpp	3950	4419	ENSMUST00000131084
Acpp	3950	4419	ENSMUST00000128635
Acpp	3950	4419	ENSMUST00000112590
Acpp	3950	4419	ENSMUST00000125800
Acpt	23163	26020	ENSMUST00000107945
Acpt	23163	26020	ENSMUST00000118216
Acpt	23163	26020	ENSMUST00000012921
Acrbp	1659	1873	ENSMUST00000136100
Acrbp	1659	1873	ENSMUST00000112413
Acrbp	1659	1873	ENSMUST00000112414
Acrbp	1659	1873	ENSMUST00000032481
Acrbp	1659	1873	ENSMUST00000088294
Acrbp	1659	1873	ENSMUST00000112412
Acrbp	1659	1873	ENSMUST00000124159
Acsbg1	4354	4893	ENSMUST00000128163
Acsbg1	4354	4893	ENSMUST00000128624
Acsbg1	4354	4893	ENSMUST00000132914
Acsbg1	4354	4893	ENSMUST00000138315
Acsbg1	4354	4893	ENSMUST00000034822
Acsbg2	10229	11533	ENSMUST00000043062
Acsf2	9629	10881	ENSMUST00000131808
Acsf2	9629	10881	ENSMUST00000144615
Acsf2	9629	10881	ENSMUST00000103164
Acsf2	9629	10881	ENSMUST00000155122
Acsf2	9630	10880	ENSMUST00000131808
Acsf2	9630	10880	ENSMUST00000144615
Acsf2	9630	10880	ENSMUST00000103164
Acsf2	9630	10880	ENSMUST00000155122
Acsf2	9628	10879	ENSMUST00000131808
Acsf2	9628	10879	ENSMUST00000144615
Acsf2	9628	10879	ENSMUST00000103164
Acsf2	9628	10879	ENSMUST00000155122
Acsf2	9627	10878	ENSMUST00000131808
Acsf2	9627	10878	ENSMUST00000144615
Acsf2	9627	10878	ENSMUST00000103164
Acsf2	9627	10878	ENSMUST00000155122
Acsf3	253	282	ENSMUST00000015160
Acsf3	252	280	ENSMUST00000015160
Acsf3	251	281	ENSMUST00000015160
Acsl4	15454	17387	ENSMUST00000112907
Acsl4	15454	17387	ENSMUST00000140520
Acsl4	15454	17387	ENSMUST00000112904
Acsl4	15454	17387	ENSMUST00000112903
Acsl4	15454	17387	ENSMUST00000033634
Acsl4	15453	17388	ENSMUST00000112907
Acsl4	15453	17388	ENSMUST00000140520
Acsl4	15453	17388	ENSMUST00000112904
Acsl4	15453	17388	ENSMUST00000112903
Acsl4	15453	17388	ENSMUST00000033634
Acsl4	15456	17390	ENSMUST00000112907
Acsl4	15456	17390	ENSMUST00000140520
Acsl4	15456	17390	ENSMUST00000112904
Acsl4	15456	17390	ENSMUST00000112903
Acsl4	15456	17390	ENSMUST00000033634
Acsl4	15455	17389	ENSMUST00000112907
Acsl4	15455	17389	ENSMUST00000140520
Acsl4	15455	17389	ENSMUST00000112904
Acsl4	15455	17389	ENSMUST00000112903
Acsl4	15455	17389	ENSMUST00000033634
Acsl4	15452	17391	ENSMUST00000112907
Acsl4	15452	17391	ENSMUST00000140520
Acsl4	15452	17391	ENSMUST00000112904
Acsl4	15452	17391	ENSMUST00000112903
Acsl4	15452	17391	ENSMUST00000033634
Acss1	7567	8538	ENSMUST00000141785
Acss1	7567	8538	ENSMUST00000028944
Acss1	7567	8538	ENSMUST00000147135
Acss1	7567	8538	ENSMUST00000154328
Acss1	7567	8538	ENSMUST00000141500
Acss2	9292	10477	ENSMUST00000149788
Acss2	9292	10477	ENSMUST00000103142
Acss2	9292	10477	ENSMUST00000029135
Acss2	9292	10477	ENSMUST00000143169
Acss2	9292	10477	ENSMUST00000153975
Acss2	9292	10477	ENSMUST00000148870
Acss2	9292	10477	ENSMUST00000133654
Acss2	9292	10477	ENSMUST00000131054
Acss2	9292	10477	ENSMUST00000065973
Acss2	9292	10477	ENSMUST00000151781
