Only identified by site	Reverse	Contaminant	Histones	PEP	Intensity	Razor + unique peptides	Mol. weight [kDa]	Sequence length	Copy number Intensity	Concentration [nM] Intensity	Protein IDs	Majority protein IDs	Proteins
				1.6727E-51	164170000	2	32402	303	10378.9933832818	0.0275755559585201	cds11402	cds11402	1
				1.285E-192	13390000000	7	31786	293	862934.738767328	2.29269875205423	cds11405	cds11405	1
				5.5495E-110	1665600000	16	136130	1203	25063.9850152665	0.0665915562144282	cds11408;cds11407	cds11408;cds11407	2
				1.7443E-34	358790000	6	43984	407	16710.0928166308	0.0443964151937214	cds11412	cds11412	1
				9.5832E-13	126700000	4	95502	865	2717.67427096199	0.00722048624259227	cds11420;cds11421	cds11420;cds11421	2
				1.2412E-54	400620000	6	51366	472	15976.8123275683	0.0424481899263265	cds11425	cds11425	1
				4.0195E-168	8440200000	8	46444	423	372268.574293088	0.98906633070534	cds11428	cds11428	1
				7.8818E-90	1001700000	7	24570	210	83515.2473799212	0.221888510038386	cds11438;cds11439	cds11438;cds11439	2
				4.8703E-87	926730000	12	151350	1373	12543.0759349144	0.0333252252470202	cds11442;cds11443;cds11444;cds11445;cds11441	cds11442;cds11443;cds11444;cds11445;cds11441	5
				5.2095E-198	1448500000	7	17501	167	169546.52357198	0.450461762107159	cds11450	cds11450	1
				3.0363E-85	622170000	4	18607	172	68496.1187269503	0.181984753737189	cds11452	cds11452	1
				7.987E-34	274580000	6	24222	219	23221.6008316565	0.0616965951834228	cds11459	cds11459	1
				9.9748E-113	3813300000	6	13742	118	568439.54586821	1.51026558426884	cds11462;cds11463;cds15124;cds9119	cds11462;cds11463	4
				0	1616600000	11	28295	254	117037.794922561	0.310953301921114	cds11472	cds11472	1
				3.4083E-05	70205000	2	54308	500	2648.1189487353	0.00703568733103651	cds11486;cds11487;cds11488;cds11489	cds11486;cds11487;cds11488;cds11489	4
				6.1473E-05	30841000	2	25558	217	2471.92244039631	0.00656755747528153	cds11498	cds11498	1
				2.4383E-287	2988600000	30	135120	1199	45308.6800294249	0.120378922639127	cds11503	cds11503	1
				4.3059E-21	1029300000	6	54565	520	38642.1309418398	0.102666819872876	cds11508;cds11509	cds11508;cds11509	2
				3.4812E-14	86875000	3	11716	104	15189.6829540797	0.0403568955894216	cds11518;cds11517	cds11518;cds11517	2
				1.8453E-05	3293600	2	23548	211	286.516792999014	0.000761235658086698	cds11531;cds13612;cds26721	cds11531;cds13612;cds26721	3
				0.00027795	556440000	2	75059	659	15186.1897641047	0.0403476146647623	cds11537;cds11533;cds11534;cds11535	cds11537;cds11533;cds11534;cds11535	4
				2.0977E-15	155090000	4	70466	633	4508.55561306365	0.0119786113170086	cds11543;cds11544	cds11543;cds11544	2
				4.6617E-77	1577900000	7	52071	489	62075.0120546623	0.164924757664495	cds11550	cds11550	1
				5.1254E-32	443530000	8	108360	963	8384.69479295803	0.0222769792714924	cds11551	cds11551	1
				3.0839E-149	4097500000	6	21428	190	391715.339813712	1.04073370836163	cds11559	cds11559	1
				4.3659E-20	65146000	2	29222	268	4566.7903334371	0.0121333329485854	cds11561;cds11562;cds11563	cds11561;cds11562;cds11563	3
				7.6283E-23	599640000	3	36354	313	33788.712783709	0.0897719562702829	cds11564;cds11565;cds11566	cds11564;cds11565;cds11566	3
				5.692E-11	141370000	3	54722	499	5292.10619947594	0.0140603973095449	cds11567;cds11568;cds11569	cds11567;cds11568;cds11569	3
				2.0394E-24	3557300000	6	9551.3	83	762941.538445072	2.02703059049635	cds1157	cds1157	1
				2.8203E-128	2182900000	10	35026	306	127666.382362492	0.339191994912474	cds11577	cds11577	1
				1.2854E-08	990830000	2	37342	323	54354.415196345	0.144412195141559	cds11607	cds11607	1
				0	25447000000	35	82443	740	632289.627687857	1.67990645782503	cds11609	cds11609	1
				2.5195E-17	267460000	5	266270	2360	2057.64219206521	0.00546687191277166	cds11610;cds11611;cds11613;cds11612;cds11614	cds11610;cds11611;cds11613;cds11612;cds11614	5
				0	11970000000	18	38750	339	632784.304067659	1.68122074483619	cds11618	cds11618	1
				0	3578300000	17	69614	636	105296.373536185	0.279757962400607	cds11625	cds11625	1
				2.0737E-06	101190000	2	39493	350	5248.68760935733	0.0139450400954836	cds11626;cds11627	cds11626;cds11627	2
				3.5413E-10	86732000	2	42363	377	4193.97568209083	0.011142815766359	cds11628	cds11628	1
				8.7362E-149	925040000	10	56016	494	33828.4168698495	0.0898774445588594	cds11650;cds11649	cds11650;cds11649	2
				2.4759E-20	77181000	4	20208	178	7823.84652485715	0.0207868826667324	cds11651	cds11651	1
				5.8145E-41	168090000	3	55834	496	6167.03466397976	0.0163849617390289	cds11661;cds11660	cds11661;cds11660	2
				3.9788E-48	153530000	5	15065	136	20876.4845534897	0.0554659442166353	cds11662;cds11663;cds11664	cds11662;cds11663;cds11664	3
				1.7428E-08	40769000	3	41467	365	2014.00570699848	0.00535093578184309	cds11665;cds11666;cds11667;cds11668;cds11669;cds11670	cds11665;cds11666;cds11667;cds11668;cds11669;cds11670	6
				2.8318E-33	241360000	6	97080	874	5092.94263045128	0.0135312471367175	cds1167	cds1167	1
				0	156790000000	143	276620	2591	1161095.7561635	3.08487151064767	cds11673;cds11672	cds11673;cds11672	2
				6.9651E-53	868860000	4	38548	344	46172.268042232	0.122673357050331	cds11687;cds11689;cds11690;cds11688;cds3260;cds3261;cds3262;cds3263;cds3259;cds3264	cds11687;cds11689;cds11690;cds11688	10
				0	9191000000	32	86976	787	216469.43816848	0.575129483668373	cds11695;cds11696;cds11697	cds11695;cds11696;cds11697	3
				0	1072600000	10	34633	309	63442.5943636561	0.168558235507374	cds11700;cds11699;cds11698	cds11700;cds11699;cds11698	3
				2.0594E-50	579780000	3	20290	188	58534.8402537824	0.155519008764492	cds11702	cds11702	1
				0	6813600000	17	68541	583	203638.295110014	0.541038903748509	cds11703	cds11703	1
				3.5485E-206	2427800000	24	101340	877	49075.5597383113	0.13038700322705	cds11706;cds11707	cds11706;cds11707	2
				2.0167E-32	1304700000	5	29123	265	91771.4950276337	0.243824222935517	cds11716	cds11716	1
				4.7836E-14	214630000	4	15278	139	28777.7724644121	0.0764585779804236	cds11721;cds11722;cds11723	cds11721;cds11722;cds11723	3
				1.9861E-14	178210000	4	15800	140	23105.1204994608	0.0613871229831895	cds11738	cds11738	1
				6.0367E-12	128310000	2	40021	344	6567.58683234368	0.0174491736837843	cds11768	cds11768	1
				3.3269E-64	356080000	5	69191	633	10542.1994498562	0.0280091719996326	cds11770;cds11772;cds11771	cds11770;cds11772;cds11771	3
				2.0036E-23	230990000	7	25831	223	18318.3019744262	0.048669205433209	cds11780;cds11781	cds11780;cds11781	2
				1.3909E-131	644830000	20	135730	1219	9732.01209092871	0.0258566157711088	cds11782	cds11782	1
				6.1144E-21	372300000	6	33611	292	22690.5413262662	0.0602856432184871	cds11783	cds11783	1
				7.0112E-154	1048000000	10	54639	501	39290.8835351916	0.104390466163086	cds11790;cds11791;cds11793;cds11792	cds11790;cds11791;cds11793;cds11792	4
				7.4713E-51	33726000	2	193760	1784	356.561102927936	0.000947333742620804	cds11795;cds11796	cds11795;cds11796	2
				5.012E-10	1315700000	4	35173	312	76626.8049040034	0.203586867099901	cds1180	cds1180	1
				5.3189E-52	413130000	5	14235	129	59451.4588611473	0.157954338161727	cds11801	cds11801	1
				1.8056E-194	5401400000	16	66870	598	165465.810699239	0.439619870025969	cds11803;cds11804	cds11803;cds11804	2
				2.5137E-23	351140000	9	96847	862	7427.23879281309	0.0197331505460261	cds11814;cds2047;cds2046	cds11814	3
				0	7258400000	16	49593	448	299815.286263067	0.796567923136369	cds11815	cds11815	1
				1.1019E-12	94080000	3	58921	521	3270.84869172566	0.0086901944918683	cds11818;cds11819	cds11818;cds11819	2
				4.4701E-269	10783000000	9	17847	154	1237677.89972312	3.28833971870658	cds11825;cds11826;cds11824	cds11825;cds11826;cds11824	3
				0	7758800000	67	286470	2538	55481.5599764954	0.147406863584884	cds1183	cds1183	1
				2.0886E-241	2048200000	31	231170	2044	18149.8961059141	0.0482217742344977	cds11831;cds11830	cds11831;cds11830	2
				4.1343E-61	529740000	4	26419	236	41075.1962325223	0.109131139253021	cds11833	cds11833	1
				2.461E-53	1586800000	9	33794	303	96186.8819547049	0.255555297885626	cds11834;cds11835	cds11834;cds11835	2
				1.0265E-55	1202700000	12	98094	864	25115.8639193174	0.0667293913173995	cds11847;cds11849;cds11848	cds11847;cds11849;cds11848	3
				7.264E-136	229200000	3	85600	781	5484.96806324311	0.014572804719414	cds11853;cds11854;cds11852;cds11851	cds11853;cds11854;cds11852;cds11851	4
				2.6827E-27	1798100000	4	15715	146	234386.562781608	0.622732816105304	cds11860	cds11860	1
				2.4097E-12	116050000	6	135020	1209	1760.67945153783	0.00467788281078429	cds11867;cds11865;cds11866;cds11864	cds11867;cds11865;cds11866;cds11864	4
				0	4157100000	32	172120	1559	49475.7502826014	0.131450254386447	cds11870	cds11870	1
				0	80990000000	61	144260	1310	1150055.3051343	3.05553855282411	cds11872	cds11872	1
				2.1352E-10	104390000	2	42236	373	5063.01682915003	0.0134517384042314	cds11884	cds11884	1
				0	5357100000	22	64608	582	169854.36445182	0.451279652927094	cds11887;cds11888;cds11889	cds11887;cds11888;cds11889	3
				2.8684E-97	429790000	8	88647	805	9931.74403689368	0.0263872760431861	cds11907;cds11906	cds11907;cds11906	2
				2.3806E-21	309660000	4	44558	389	14236.1539188551	0.0378235002689022	cds1193;cds1195;cds1194	cds1193;cds1195;cds1194	3
				2.6857E-17	263680000	4	24953	216	21646.4996138997	0.0575117681807821	cds11935;cds11936;cds11937;cds11938	cds11935;cds11936;cds11937;cds11938	4
				3.0679E-16	207980000	4	43365	390	9824.61357850924	0.0261026451699455	cds11946	cds11946	1
				7.1492E-206	3097800000	11	35979	336	176375.209088727	0.468604639035236	cds11952	cds11952	1
				1.9707E-238	942580000	17	185770	1634	10393.8368136269	0.0276149929086155	cds11954;cds11955;cds11956;cds11957	cds11954;cds11955;cds11956;cds11957	4
				0	114870000000	41	60619	545	3881781.6963456	10.3133593435716	cds11967	cds11967	1
				6.3366E-89	495240000	3	43421	403	23364.1049462467	0.0620752089893175	cds11968;cds11969	cds11968;cds11969	2
				2.7327E-18	193340000	6	118850	1061	3332.38969478956	0.00885370046119143	cds11972	cds11972	1
				5.4152E-07	76405000	2	22892	202	6837.09000992498	0.0181652065089293	cds11978;cds11979	cds11978;cds11979	2
				0	134600000000	46	79123	712	3484781.63245203	9.25858485117552	cds11983	cds11983	1
				4.018E-107	294860000	6	13507	125	44718.8077114126	0.118811713131128	cds11987;cds11986	cds11987;cds11986	2
				1.0926E-187	683980000	8	64611	607	21685.5376789904	0.0576154869431578	cds11988;cds27672	cds11988	2
				0	10831000000	23	116410	1031	190595.007833974	0.506384685860399	cds11991;cds11993;cds11995;cds11994;cds11992	cds11991;cds11993;cds11995;cds11994;cds11992	5
				3.6183E-61	1027000000	11	48484	423	43391.5591593464	0.115285396525385	cds1200	cds1200	1
				3.6001E-75	724340000	8	35789	313	41459.7004209282	0.110152713925258	cds12003;cds12004;cds12005	cds12003;cds12004;cds12005	3
				7.2648E-90	697370000	9	73084	675	19546.7341495225	0.051932980534962	cds12009;cds12010;cds12011	cds12009;cds12010;cds12011	3
				6.0594E-10	199870000	3	84123	756	4867.05344128225	0.0129310906719886	cds12014;cds12015;cds12016;cds12017;cds12018	cds12014;cds12015;cds12016;cds12017;cds12018	5
				6.1085E-97	135280000	5	320050	2863	865.862672708714	0.00230047786928284	cds12024;cds12019;cds12023;cds12020;cds12022;cds12021	cds12024;cds12019;cds12023;cds12020;cds12022;cds12021	6
				1.7911E-111	2185500000	14	92657	831	48317.6530143255	0.128373349445146	cds12029;cds12027;cds12028;cds12026	cds12029;cds12027;cds12028;cds12026	4
				1.0908E-65	483960000	5	40649	358	24388.9361424949	0.0647980443314905	cds12038	cds12038	1
				1.0319E-07	166380000	2	89576	788	3804.89528798833	0.0101090827458506	cds12040;cds12042;cds12043;cds12041;cds1497;cds1498;cds1499	cds12040;cds12042;cds12043;cds12041;cds1497;cds1498;cds1499	7
				1.4278E-23	419640000	5	38926	342	22083.6245326949	0.0586731488864021	cds12058	cds12058	1
				4.9529E-35	393670000	5	32423	294	24872.0956104825	0.0660817324941441	cds12059	cds12059	1
				1.5866E-09	34554000	3	36301	323	1949.90294220053	0.00518062356441467	cds1206	cds1206	1
				4.2884E-06	17505000	2	17870	161	2006.64624700529	0.00533138271023273	cds12062	cds12062	1
				3.1386E-41	311230000	7	48336	431	13189.9758196823	0.0350439491456896	cds12066;cds12064;cds12065;cds12068;cds12063;cds12067	cds12066;cds12064;cds12065;cds12068;cds12063;cds12067	6
				9.2293E-11	326530000	3	19830	167	33731.3426817147	0.0896195318106588	cds12069	cds12069	1
				1.358E-55	348780000	8	30463	269	23453.7427559939	0.0623133643043275	cds12073;cds12070;cds12072;cds12071;cds12074	cds12073;cds12070;cds12072;cds12071;cds12074	5
				3.0776E-155	1050900000	7	86152	765	24987.8725782222	0.0663893359518896	cds12075;cds12076;cds12077	cds12075;cds12076;cds12077	3
				1.0406E-07	50052000	2	16230	143	6317.36791920129	0.0167843764933022	cds1209	cds1209	1
				7.0691E-138	7503100000	7	13281	119	1157292.69704511	3.07476730635155	cds12115	cds12115	1
				1.7107E-77	274620000	4	41178	364	13661.5560452761	0.0362968728560698	cds12123	cds12123	1
				1.927E-249	2104600000	11	87240	775	49418.2274286758	0.131297424085979	cds1213;cds1215;cds1214	cds1213;cds1215;cds1214	3
				1.3939E-28	362400000	8	68041	598	10910.6533007785	0.0289881031357298	cds12140;cds12139	cds12140;cds12139	2
				8.534E-15	62447000	3	12664	107	10101.2223761221	0.0268375566488832	cds12154	cds12154	1
				4.4097E-181	4538900000	11	47931	428	193984.65610059	0.51539051446092	cds12156;cds12157	cds12156;cds12157	2
				6.9473E-188	1597200000	8	17183	148	190411.671748594	0.505897587131755	cds12160	cds12160	1
				1.4418E-14	97673000	4	51895	462	3855.51383128151	0.0102435692438734	cds12163	cds12163	1
				1.7311E-05	25606000	2	128940	1112	406.805981388644	0.00108082746464727	cds12180;cds12179;cds12181	cds12180;cds12179;cds12181	3
				1.0324E-07	78664000	3	36591	334	4403.87519039498	0.0117004898512303	cds12185	cds12185	1
				9.9288E-40	1049100000	11	109370	973	19649.5192593875	0.0522060664156553	cds12197	cds12197	1
				0	59738000000	15	40997	397	2984914.22169236	7.93050598570029	cds12202	cds12202	1
				0	98156000000	33	60338	556	3332415.88372002	8.85377004157276	cds12203	cds12203	1
				1.6725E-21	86787000	3	21543	189	8252.42810269727	0.0219255648920779	cds12205;cds12204	cds12205;cds12204	2
				0	7437300000	60	269320	2443	56569.1885181333	0.150296542824908	cds12209	cds12209	1
				1.3065E-21	290490000	8	174510	1544	3409.9194699132	0.00905968639580213	cds12216	cds12216	1
				1.0349E-30	996500000	10	50902	439	40102.8936915104	0.106547865313231	cds12217;cds12218;cds12219;cds12220	cds12217;cds12218;cds12219;cds12220	4
				8.7038E-38	204810000	7	108300	977	3873.9673444914	0.0102925976869371	cds1222;cds1225;cds1224;cds1223;cds1226;cds1227;cds1228;cds1230;cds1229	cds1222;cds1225;cds1224;cds1223;cds1226;cds1227;cds1228;cds1230;cds1229	9
				2.0941E-83	631830000	18	241240	2114	5365.17852554821	0.0142545404159343	cds12222	cds12222	1
				2.0572E-05	24961000	2	47458	420	1077.42190982186	0.00286256162501127	cds12223	cds12223	1
				5.5573E-98	2251400000	7	73541	641	62712.8279710743	0.166619346710344	cds12227	cds12227	1
				8.9967E-40	143390000	7	34997	315	8393.07882365603	0.0222992544863551	cds12228	cds12228	1
				9.6023E-204	3253900000	20	88736	805	75116.8916753668	0.199575235606249	cds12231	cds12231	1
				1.9819E-38	291520000	5	16939	149	35254.4417327135	0.0936661962182919	cds12232	cds12232	1
				4.7595E-17	163750000	2	208710	1892	1607.20511226652	0.00427012262880076	cds12239;cds12238;cds12237;cds12240	cds12239;cds12238;cds12237;cds12240	4
				0	5488900000	52	213480	1905	52669.7648091063	0.139936311083412	cds12243	cds12243	1
				3.4944E-48	3509500000	11	99316	845	72386.7838817101	0.192321715206281	cds12245	cds12245	1
				1.2459E-06	68271000	2	52001	443	2689.41500400645	0.00714540526233705	cds12246;cds12247;cds12248;cds12249	cds12246;cds12247;cds12248;cds12249	4
				0	4693200000	23	81823	765	117497.037831656	0.312173447080732	cds12251;cds12253;cds12252	cds12251;cds12253;cds12252	3
				6.5245E-139	701340000	9	188950	1679	7603.52480956469	0.0202015182133057	cds12257;cds12258	cds12257;cds12258	2
				2.673E-30	1066900000	6	55508	483	39373.2613957836	0.104609332793077	cds12282;cds12283;cds12284;cds12285;cds12286	cds12282;cds12283;cds12284;cds12285;cds12286	5
				1.1565E-138	1765400000	6	42944	410	84211.9807814068	0.223739634727585	cds12288;cds12287	cds12288;cds12287	2
				0	11144000000	63	405890	3735	56242.6799268691	0.149429054466755	cds12289	cds12289	1
				1.6495E-131	3303200000	9	9143.3	83	740056.972718785	1.96622945116928	cds12290;cds12291;cds12451	cds12290;cds12291;cds12451	3
				6.5795E-44	274010000	6	77774	723	7217.14168797349	0.0191749514743743	cds12295	cds12295	1
				0	3302200000	11	52181	458	129635.584436093	0.344423893611021	cds12298	cds12298	1
				1.7773E-30	61727000	4	251900	2302	501.972883633556	0.00133367281692205	cds12304;cds12305;cds12306;cds12303;cds12302	cds12304;cds12305;cds12306;cds12303;cds12302	5
				1.9544E-185	939060000	8	26808	228	71756.6543540688	0.190647547836777	cds12308	cds12308	1
				7.6547E-254	1024000000	9	55462	509	37821.4073182016	0.100486270240137	cds12312	cds12312	1
				2.3384E-252	1545100000	10	45721	415	69226.779216161	0.18392601802582	cds12315;cds12316	cds12315;cds12316	2
				2.0867E-36	1206900000	6	17806	160	138847.534625465	0.368898776535921	cds1232	cds1232	1
				0	543500000000	17	50512	463	22041352.4140288	58.5608376890906	cds12320;cds12321	cds12320;cds12321	2
				2.0952E-63	481270000	17	327910	2914	3006.54275468448	0.00798797001904146	cds12327	cds12327	1
				0	7923900000	23	74457	659	218005.126759977	0.579209596751199	cds1233	cds1233	1
				4.5986E-06	39349000	2	22659	201	3557.34687445471	0.00945138070503083	cds12339;cds12340	cds12339;cds12340	2
				3.4616E-253	7214900000	12	23913	220	618058.390768589	1.64209602134683	cds12350;cds12351;cds12348;cds12349	cds12350;cds12351;cds12348;cds12349	4
				6.9747E-293	611340000	5	22101	198	56663.5973384738	0.150547374057971	cds12354	cds12354	1
				2.1597E-23	3585300000	3	26736	239	274702.317390305	0.729846223558943	cds12376	cds12376	1
				1.6132E-20	423810000	5	72767	648	11930.8114967389	0.0316985229597334	cds12377	cds12377	1
				7.9734E-19	62850000	2	55429	492	2322.74478184278	0.00617121298219898	cds12378	cds12378	1
				2.2573E-104	1743600000	8	26270	227	135962.781945917	0.361234385972813	cds12388	cds12388	1
				5.3187E-153	2065800000	17	110590	975	38265.3482007609	0.10166576002274	cds12389	cds12389	1
				0	100780000000	29	35791	316	5768113.21294169	15.3250823856156	cds12392	cds12392	1
				2.3093E-289	863210000	20	319600	2939	5532.77420467024	0.0146998190530206	cds12396	cds12396	1
				4.6499E-23	355650000	3	95594	880	7621.23640227473	0.0202485754757833	cds124	cds124	1
				0	8160100000	32	87182	795	191735.225158639	0.509414086254065	cds12432	cds12432	1
